i,IDA Return Value,t,y[0],y[1],y[2],y[3],y[4],y[5],y[6],y[7],y[8],y[9],y[10],y[11],y[12],y[13],y[14],y[15],y[16],y[17],y[18],y[19],y[20],y[21],y[22],y[23],y[24]
2615,0,10.89583333333333,0.5544077161665604,-6.5558763102679e-07,0.994981147696128,0.9708429171345286,0.3070928732161617,-1.060727611244328e-56,-0.2807706269404908,0.9853258554714882,1.024548276922923,0,0.2807704428707935,0.9853252095038447,1.000000376051381,0.4825457798596052,0.8773906522296486,0.9999997204638785,0.05162698061609029,0.9999995777022623,1.914050274100913,1.555555120721589,-5.475246919041638,0.994837301938391,0.09999997204638786,1,0
2616,0,10.9,0.5544066873434818,-6.555996595473123e-07,0.994982375776457,0.9708440554137011,0.3070923617684592,-1.054850999305821e-56,-0.2807701593311627,0.9853270476313546,1.024549295263949,0,0.2807699752582558,0.9853264016514207,1.000000416102858,0.4825481032000973,0.8773891982784749,0.9999997605034804,0.05162321104426205,0.9999995777022623,1.914050274100913,1.555555183005414,-5.475252782820037,0.9948376788955737,0.09999997605034806,1,0
2617,0,10.90416666666667,0.5544056584653068,-6.556394354369849e-07,0.9949836007414992,0.9708451909530168,0.3070918505215051,-1.049006944593088e-56,-0.2807696919053762,0.9853282368261063,1.024550310810965,0,0.2807695078214683,0.9853275908065451,1.000000449822234,0.4825504157523247,0.8773877435306912,0.999999794183222,0.05161945016963538,0.9999995777022623,1.914050274100913,1.555555235396124,-5.475258633069457,0.9948380549830363,0.09999997941832221,1,0
2618,0,10.90833333333333,0.5544046294785548,-6.557022482439874e-07,0.9949848226044133,0.9708463237710343,0.3070913394283588,-1.043195267027602e-56,-0.2807692246202139,0.9853294230710619,1.024551323572275,0,0.2807690405188407,0.9853287769891665,1.000000477180555,0.4825527174868502,0.8773862879725202,0.9999998214788488,0.05161569795640722,0.9999995777022623,1.914050274100913,1.555555277855987,-5.475264469845589,0.9948384302043592,0.09999998214788491,1,0
2619,0,10.9125,0.5544036003345818,-6.557832638108119e-07,0.9949860413785379,0.9708474538862737,0.307090828443586,-1.037415787605266e-56,-0.280768757434136,0.9853306063816322,1.024552333557188,0,0.2807685733101958,0.9853299602194472,1.000000498161888,0.4825550083840848,0.8773848315998313,0.9999998423792518,0.05161195437030985,0.9999995777022623,1.914050274100913,1.555555310367725,-5.475270293201739,0.994838804562969,0.09999998423792519,1,0
2620,0,10.91666666666667,0.5544025709895802,-6.558775242742613e-07,0.9949872570773914,0.9708485813172167,0.3070903175232598,-1.031668328396419e-56,-0.2807682903069805,0.9853317867733216,1.024553340776026,0,0.2807681061567688,0.9853311405177628,1.000000512763324,0.4825572884342887,0.8773833744181384,0.9999998568864679,0.0516082193786109,0.9999995777022623,1.914050274100913,1.555555332934506,-5.475276103188827,0.9948391780621388,0.09999998568864679,1,0
2621,0,10.92083333333333,0.55440154140458,-6.559799480654493e-07,0.994988469714672,0.9708497060823075,0.3070898066249596,-1.025952712545831e-56,-0.2807678231999631,0.9853329642617262,1.024554345240121,0,0.2807676390212081,0.9853323179047023,1.000000520994978,0.4825595576375706,0.8773819164426022,0.9999998650156802,0.0516044929501133,0.9999995777022623,1.914050274100913,1.555555345579947,-5.475281899855379,0.9948395507049886,0.09999998650156804,1,0
2622,0,10.925,0.554400511545447,-6.560853299098027e-07,0.9949896793042583,0.9708508281999511,0.3070892957077719,-1.020268764272703e-56,-0.2807673560756773,0.9853341388625353,1.024555346961813,0,0.2807671718675747,0.9853334924010682,1.000000522879986,0.4825618160038879,0.8773804576980277,0.9999998667952174,0.05160077505515536,0.9999995777022623,1.914050274100913,1.555555348348116,-5.475287683247536,0.9948399224944846,0.09999998667952173,1,0
2623,0,10.92916666666667,0.5543994813828851,-6.561883408270582e-07,0.9949908858602082,0.9708519476885142,0.3070887847322898,-1.014616308870677e-56,-0.2807668888980936,0.9853353105915306,1.024556345954452,0,0.2807667046613423,0.9853346640278766,1.00000051845451,0.4825640635530468,0.8773789982188661,0.9999998622665542,0.05159706566561072,0.9999995777022623,1.914050274100913,1.555555341303529,-5.47529345340905,0.994840293433439,0.09999998622665543,1,0
2624,0,10.93333333333333,0.554398450892434,-6.562835281312647e-07,0.9949920893967602,0.9708530645663259,0.3070882736606135,-1.00899517270782e-56,-0.280766421632561,0.9853364794645862,1.024557342232399,0,0.280766237369398,0.9853358328063568,1.000000507767731,0.4825663003147024,0.8773775380492137,0.9999998514843116,0.05159336475488835,0.9999995777022623,1.914050274100913,1.555555324531151,-5.475299210381285,0.9948406635245113,0.09999998514843113,1,0
2625,0,10.9375,0.5543974201076862,-6.56368848788137e-07,0.994993289924763,0.9708541788425715,0.3070877624985099,-1.003405181288407e-56,-0.280765954284352,0.9853376454918862,1.024558335806908,0,0.2807657699975821,0.9853369987487202,1.000000490940718,0.4825685263958749,0.8773760772700577,0.9999998345716283,0.0515896723086163,0.9999995777022623,1.914050274100913,1.555555298222532,-5.475304954186597,0.9948410327691385,0.09999998345716279,1,0
2626,0,10.94166666666667,0.5543963893488977,-6.564608485442734e-07,0.9949944874363458,0.9708552904781803,0.3070872514765308,-9.978461509263876e-57,-0.2807654870642568,0.9853388086530794,1.024559326668453,0,0.2807653027519628,0.9853381618185019,1.000000468419274,0.4825707422709984,0.8773746161163191,0.999999811958039,0.05158598837053852,0.9999995777022623,1.914050274100913,1.555555263045838,-5.475310684756941,0.9948414011629463,0.09999998119580383,1,0
2627,0,10.94583333333333,0.554395358388434,-6.565392499422354e-07,0.9949956819608853,0.9708563995286102,0.3070867403888352,-9.923179191417016e-57,-0.2807650197840779,0.9853399689879748,1.024560314851254,0,0.2807648354500993,0.9853393220753339,1.000000440050882,0.4825729477230885,0.8773731545495814,0.9999997835110941,0.0515823128749668,0.9999995777022623,1.914050274100913,1.555555218795034,-5.475316402194497,0.9948417687125034,0.09999997835110931,1,0
2628,0,10.95,0.5543943272536329,-6.566002600817449e-07,0.9949968735111625,0.9708575060064843,0.3070862292292594,-9.868203154182374e-57,-0.28076455243818,0.985341126509291,1.024561300371203,0,0.2807643680874219,0.9853404795356708,1.000000405972708,0.4825751428623659,0.8773716926691375,0.9999997493717632,0.0515786458079663,0.9999995777022623,1.914050274100913,1.555555165689409,-5.475322106520943,0.9948421354192035,0.09999997493717626,1,0
2629,0,10.95416666666667,0.5543932959799444,-6.566401798227768e-07,0.9949980620999196,0.9708586099238278,0.3070857179957412,-9.813531701950264e-57,-0.2807640850246776,0.9853422812294826,1.024562283244945,0,0.280763900663084,0.9853416342156114,1.000000366338567,0.4825773278130557,0.877370230585602,0.9999997096975703,0.05157498715779508,0.9999995777022623,1.914050274100913,1.555555103973998,-5.475327797754542,0.9948425012842206,0.09999997096975698,1,0
2630,0,10.95833333333333,0.5543922646110715,-6.566554131676214e-07,0.9949992477398488,0.9708597112920425,0.3070852066904319,-9.759163148610917e-57,-0.2807636175455376,0.9853434331607261,1.024563263489872,0,0.280763433180062,0.9853427861308756,1.000000321319074,0.4825795027135667,0.8773687684209843,0.9999996646627406,0.05157133691493247,0.9999995777022623,1.914050274100913,1.555555033919818,-5.475333475910106,0.9948428663085068,0.09999996646627399,1,0
2631,0,10.9625,0.5543912331991119,-6.566424766429434e-07,0.9950004304435843,0.9708608101218834,0.3070846953198085,-9.705095817503129e-57,-0.2807631500066821,0.9853445823149036,1.02456424112411,0,0.2807629656452553,0.9853439352967799,1.000000271101803,0.4825816677166699,0.877367306308761,0.9999996144583461,0.05156769507210741,0.9999995777022623,1.914050274100913,1.555554955824093,-5.475339140998944,0.9948432304927893,0.09999996144583453,1,0
2632,0,10.96666666666667,0.5543902018046994,-6.565980086818429e-07,0.9950016102236918,0.970861906423434,0.3070841838947853,-9.651328041362648e-57,-0.2807626824180894,0.9853457287035884,1.02456521616651,0,0.2807624980695855,0.9853450817282116,1.000000215891443,0.4825838229896783,0.8773658443939482,0.999999559292455,0.05156406162432681,0.9999995777022623,1.914050274100913,1.555554870010485,-5.475344793028826,0.9948435938375674,0.09999995592924543,1,0
2633,0,10.97083333333333,0.5543891704971454,-6.565187790059162e-07,0.9950027870926592,0.9708630002060827,0.3070836724308262,-9.597858162270798e-57,-0.2807622147938982,0.9853468723380284,1.024566188636635,0,0.2807620304680961,0.9853462254396064,1.000000155909953,0.4825859687146268,0.8773643828331732,0.9999994993902765,0.05156043656890398,0.9999995777022623,1.914050274100913,1.555554776829319,-5.475350432003928,0.9948439563431098,0.0999999499390276,1,0
2634,0,10.975,0.5543881393545794,-6.564016980073166e-07,0.9950039610628877,0.9708640914784985,0.3070831609480565,-9.544684531603e-57,-0.2807617471525086,0.9853480132291319,1.024567158554749,0,0.2807615628600528,0.9853473664449219,1.000000091396718,0.48258810508845,0.877362921794748,0.9999994349943097,0.05155681990548693,0.9999995777022623,1.914050274100913,1.555554676657814,-5.475356057924799,0.9948443180094515,0.09999994349943092,1,0
2635,0,10.97916666666667,0.5543871084640907,-6.562438261308131e-07,0.9950051321466812,0.9708651802486062,0.3070826494713743,-9.491805509977294e-57,-0.2807612795166849,0.9853491513874513,1.024568125941809,0,0.2807610952690423,0.9853485047576145,1.00000002260871,0.4825902323231629,0.8773614614587407,0.9999993663644893,0.05155321163608678,0.9999995777022623,1.914050274100913,1.555554569900316,-5.475361670788309,0.9948446788363914,0.09999993663644891,1,0
2636,0,10.98333333333333,0.5543860776453663,-6.560433934007703e-07,0.9950063003495266,0.9708662665297935,0.3070821379292185,-9.439219443720956e-57,-0.2807608118209996,0.9853502868216336,1.024569090630398,0,0.2807606276301085,0.9853496403881354,0.9999999491281469,0.4825923501163716,0.8773600015101167,0.9999992930845677,0.05154961166824527,0.9999995777022623,1.914050274100913,1.555554455909327,-5.475367270738285,0.9948450388331757,0.09999992930845672,1,0
2637,0,10.9875,0.5543850469768486,-6.557978871166337e-07,0.9950074656828517,0.9708673503290333,0.3070816263464775,-9.386924709490718e-57,-0.2807603440882079,0.9853514195413245,1.024570052624367,0,0.2807601599667056,0.9853507733486222,0.999999871180037,0.4825944586590857,0.8773585421031911,0.9999992153820726,0.05154601999932993,0.9999995777022623,1.914050274100913,1.555554335038779,-5.475372857778821,0.9948453980000672,0.09999992153820723,1,0
2638,0,10.99166666666667,0.5543840166696372,-6.555045224275921e-07,0.9950086281609508,0.9708684316497054,0.3070811147983312,-9.334919703500478e-57,-0.2807598763870455,0.9853525495564531,1.02457101201251,0,0.2807596923483541,0.9853519036517411,0.9999997893161736,0.4825965583940726,0.8773570836302552,0.9999991338117072,0.0515424366723396,0.9999995777022623,1.914050274100913,1.555554208151544,-5.475378431843025,0.9948457563327662,0.09999991338117069,1,0
2639,0,10.99583333333333,0.5543829868101561,-6.551611923349933e-07,0.9950097877947273,0.9708695104973722,0.3070806033159925,-9.283202819603924e-57,-0.2807594087460502,0.9853536768757858,1.024571968792512,0,0.2807592248041751,0.9853530313083561,0.9999997037704588,0.4825986495228232,0.8773556262496091,0.999999048609482,0.05153886168573855,0.9999995777022623,1.914050274100913,1.55555407561475,-5.475383992933295,0.9948461138314262,0.09999990486094817,1,0
2640,0,11,0.5543819574907684,-6.547660004178083e-07,0.9950109445948493,0.9708705868768162,0.3070800919346423,-9.231772460323586e-57,-0.2807589411973871,0.9853548015076367,1.024572922960144,0,0.2807587573668561,0.9853541563286732,0.9999996147858266,0.4826007322556663,0.8773541701248379,0.999998960020228,0.05153529503919044,0.9999995777022623,1.914050274100913,1.555553937809244,-5.475389541050148,0.994846470496081,0.09999989600202279,1,0
2641,0,11.00416666666667,0.5543809288097614,-6.543172707900196e-07,0.9950120985717373,0.970871660792018,0.307079580693482,-9.180627036785958e-57,-0.2807584737768977,0.9853559234598502,1.024573874509151,0,0.2807582900726986,0.9853552787222152,0.999999522614004,0.4826028068116452,0.8773527154245961,0.9999988682973489,0.05153173673353163,0.9999995777022623,1.914050274100913,1.55555379512921,-5.475395076192283,0.994846826326647,0.0999998868297349,1,0
2642,0,11.00833333333333,0.5543799008713294,-6.538135580580093e-07,0.9950132497355513,0.9708727322461368,0.3070790696357892,-9.129764968656668e-57,-0.28075800652415,0.985357042739786,1.024574823431125,0,0.2807578229616642,0.9853563984977948,0.9999994275152735,0.4826048734183958,0.8773512623223919,0.9999987737025726,0.05152818677074429,0.9999995777022623,1.914050274100913,1.55555364798178,-5.475400598356619,0.9948471813229257,0.09999987737025727,1,0
2643,0,11.0125,0.5543788737855578,-6.532536572779485e-07,0.9950143980961761,0.9708738012414889,0.3070785588089709,-9.079184684075636e-57,-0.2807575394824876,0.9853581593543017,1.024575769715393,0,0.2807573560774216,0.9853575156634894,0.9999993297582346,0.4826069323120245,0.877349810996369,0.9999986765057033,0.05152464515392972,0.9999995777022623,1.914050274100913,1.55555349678665,-5.47540610753833,0.994847535484607,0.09999986765057037,1,0
2644,0,11.01666666666667,0.5543778476684073,-6.52636613913185e-07,0.9950155436632095,0.9708748677795277,0.3070780482646184,-9.028884619592232e-57,-0.2807570726990797,0.9853592733097375,1.024576713348895,0,0.2807568894673933,0.985358630226615,0.9999992296195656,0.4826089837369849,0.8773483616290921,0.9999985769843742,0.05152111188728139,0.9999995777022623,1.914050274100913,1.555553341975694,-5.475411603730894,0.9948478888112717,0.09999985769843746,1,0
2645,0,11.02083333333333,0.5543768226416969,-6.519617337916322e-07,0.9950166864459488,0.9708759318608231,0.307077538058561,-8.978863220100415e-57,-0.2807566062249701,0.985360384611899,1.024577654316066,0,0.2807564231828026,0.9853597421937,0.9999991273837864,0.4826110279459565,0.8773469144073294,0.9999984754237977,0.05151758697605829,0.9999995777022623,1.914050274100913,1.555553183992575,-5.47541708692613,0.9948482413023941,0.09999984754237978,1,0
2646,0,11.025,0.5543757988007619,-6.51225388368231e-07,0.9950178264542857,0.9708769934898378,0.3070770282214758,-8.929118943275214e-57,-0.2807561400882064,0.9853614932685067,1.024578592656503,0,0.2807559572527355,0.9853608515759912,0.9999990233159955,0.4826130651580848,0.8773454695168449,0.999998372092688,0.05151407042720373,0.9999995777022623,1.914050274100913,1.555553023255293,-5.475422557113236,0.9948485929572796,0.09999983720926886,1,0
2647,0,11.02916666666667,0.5543747760116752,-6.504009235600364e-07,0.995018963704401,0.9708780527050032,0.3070765185742498,-8.879650287741216e-57,-0.2807556741250284,0.985362599304642,1.024579528827299,0,0.2807554915212052,0.9853619584241232,0.9999989174921308,0.4826150952976983,0.8773440271108691,0.9999982670935391,0.0515105622533687,0.9999995777022623,1.914050274100913,1.555552859923284,-5.475428014272537,0.9948489437746629,0.09999982670935395,1,0
2648,0,11.03333333333333,0.554373754584527,-6.495054176851112e-07,0.9950200981998024,0.970879109478764,0.3070760093413225,-8.830455699255481e-57,-0.2807552085406378,0.9853637027113872,1.024580462499362,0,0.280755026188401,0.985363062712882,0.9999988103615811,0.4826171188614002,0.8773425874138585,0.9999981608587207,0.05150706245943624,0.9999995777022623,1.914050274100913,1.555552694669122,-5.47543345839643,0.9948492937540562,0.09999981608587216,1,0
2649,0,11.0375,0.554372734639819,-6.485368797411081e-07,0.9950212299491421,0.9708801638115984,0.3070755005736192,-8.7815336588662e-57,-0.2807547433815948,0.9853648034941248,1.024581393689881,0,0.2807545613014492,0.9853641644495953,0.9999987022172913,0.4826191361018736,0.8773411506234354,0.9999980536831574,0.05150357105515035,0.9999995777022623,1.914050274100913,1.555552527951579,-5.475438889469766,0.9948496428944847,0.09999980536831581,1,0
2650,0,11.04166666666667,0.5543717163013441,-6.474933824201803e-07,0.9950223589607745,0.9708812157033667,0.3070749923243101,-8.732882655988143e-57,-0.2807542786965123,0.9853659016578115,1.024582322417389,0,0.2807540969095116,0.985365263641099,0.9999985933567782,0.4826211472762129,0.8773397169399604,0.9999979458662803,0.05150008805123616,0.9999995777022623,1.914050274100913,1.555552360236437,-5.475444307475853,0.9948499911948763,0.09999979458662805,1,0
2651,0,11.04583333333333,0.5543706996960639,-6.463730614200859e-07,0.9950234852427466,0.9708822651533064,0.3070744846487669,-8.684501188352779e-57,-0.2807538145360157,0.9853669972069705,1.024583248701842,0,0.2807536330637465,0.9853663602937304,0.9999984840818024,0.4826231526456633,0.8773382865662981,0.9999978377116995,0.05149661345937525,0.9999995777022623,1.914050274100913,1.555552191995978,-5.475449712396525,0.9948503386540622,0.09999978377117001,1,0
